Time(s),F69-1-AnoChasing,F69-2-AnoMutual,F69-3-AnoMutual,F69-4-N-N,F69-5-Body,H25-1-Body/Ano,H25-2-N-N,H25-3-N-N,H25-4-N-N,H25-5-N-N,H28-1-N-N,H28-2-N-N,H28-3-Ano,H28-4-Ano/Body,H28-5-N-N,H82-1-AnoMutual,H82-2-N-N/AnoChasing,H82-3-N-N,H82-4-BodyMutual,H82-5-N-N
2.47,0.293986892,0.35239692,0.388863822,0.003575429,-0.176037283,0.659640349,-0.902659683,-0.113589788,-0.756109034*,0.142566509,-0.01346,0.093963,0.083561,0.392842,-0.1778,0.009276,-0.3537,0.010951,-0.02281,0.001654
2.48,0.295298892,0.35125392,0.388923822,0.006070429,-0.177090283,0.660934349,-0.902002683,-0.113233788,-0.755102034*,0.144501509,-0.01098,0.093814,0.082464,0.392446,-0.17794,0.009501,-0.35473,0.010185,-0.02304,0.003743
2.49,0.296573892,0.35009192,0.388956822,0.008571429,-0.178137283,0.662219349,-0.901322683,-0.112873788,-0.754081034*,0.146440509,-0.0085,0.093664,0.081389,0.392039,-0.17806,0.009719,-0.35573,0.009424,-0.02328,0.005812
2.5,0.297808892,0.34891292,0.388961822,0.011078429,-0.179177283,0.663494349,-0.900618683,-0.112511788,-0.753045034*,0.148383509,-0.00602,0.093513,0.080335,0.391623,-0.17817,0.00993,-0.35671,0.008667,-0.02354,0.00786
2.51,0.299004892,0.34771592,0.388937822,0.013590429,-0.180209283,0.664760349,-0.899891683,-0.112146788,-0.751994034*,0.150330509,-0.00354,0.09336,0.079303,0.391197,-0.17827,0.010133,-0.35765,0.007914,-0.02381,0.009886
2.52,0.300162892,0.34650192,0.388885822,0.016107429,-0.181235283,0.666016349,-0.899140683,-0.111780788,-0.750928034*,0.152280509,-0.00106,0.093206,0.078294,0.390762,-0.17835,0.010329,-0.35857,0.007165,-0.02411,0.011891
2.53,0.301279892,0.34527092,0.388804822,0.018629429,-0.182252283,0.667262349,-0.898366683,-0.111411788,-0.749847034*,0.154233509,0.001422,0.093051,0.077307,0.390317,-0.17842,0.010518,-0.35947,0.006421,-0.02442,0.013874
2.54,0.302357892,0.34402492,0.388694822,0.021155429,-0.183262283,0.668498349,-0.897569683,-0.111039788,-0.748752034*,0.156189509,0.0039,0.092895,0.076342,0.389862,-0.17847,0.010701,-0.36033,0.005681,-0.02475,0.015835
2.55,0.303395892,0.34276292,0.388555822,0.023685429,-0.184263283,0.669724349,-0.896748683,-0.110666788,-0.747641034*,0.158147509,0.006375,0.092737,0.075401,0.389399,-0.17851,0.010876,-0.36116,0.004946,-0.02509,0.017773
2.56,0.304393892,0.34148492,0.388386822,0.026219429,-0.185255283,0.670940349,-0.895904683,-0.110291788,-0.746515034*,0.160108509,0.008847,0.092579,0.074483,0.388926,-0.17854,0.011045,-0.36197,0.004215,-0.02545,0.019689
2.57,0.305350892,0.34019392,0.388188822,0.028756429,-0.186239283,0.672146349,-0.895036683,-0.109915788,-0.745373034*,0.162069509,0.011315,0.092419,0.073589,0.388444,-0.17856,0.011207,-0.36275,0.003489,-0.02583,0.021581
2.58,0.306266892,0.33888792,0.387959822,0.031296429,-0.187213283,0.673342349,-0.894145683,-0.109537788,-0.744217034*,0.164032509,0.013779,0.092259,0.072719,0.387953,-0.17856,0.011362,-0.3635,0.002768,-0.02623,0.02345
2.59,0.307141892,0.33756792,0.387700822,0.033839429,-0.188178283,0.674526349,-0.893231683,-0.109158788,-0.743045034*,0.165996509,0.016237,0.092097,0.071873,0.387454,-0.17855,0.011511,-0.36422,0.002051,-0.02664,0.025296
2.6,0.307975892,0.33623492,0.387411822,0.036384429,-0.189132283,0.675701349,-0.892294683,-0.108777788,-0.741858034*,0.167961509,0.018691,0.091935,0.071052,0.386945,-0.17853,0.011654,-0.36492,0.00134,-0.02707,0.027118
2.61,0.308768892,0.33488892,0.387091822,0.038931429,-0.190077283,0.676864349,-0.891333683,-0.108395788,-0.740656034*,0.169926509,0.021138,0.091773,0.070256,0.386428,-0.1785,0.01179,-0.36558,0.000633,-0.02752,0.028916
2.62,0.309519892,0.33353092,0.386740822,0.041480429,-0.191011283,0.678017349,-0.890349683,-0.108013788,-0.739439034*,0.171891509,0.023578,0.09161,0.069484,0.385902,-0.17846,0.011921,-0.36621,-0.000069,-0.02799,0.030689
2.63,0.310228892,0.33216192,0.386359822,0.044031429,-0.191935283,0.679159349,-0.889342683,-0.107629788,-0.738206034*,0.173855509,0.026011,0.091446,0.068739,0.385368,-0.1784,0.012045,-0.36682,-0.00077,-0.02848,0.032439
2.64,0.310896892,0.33078092,0.385946822,0.046582429,-0.192847283,0.680290349,-0.888312683,-0.107245788,-0.736958034*,0.175818509,0.028436,0.091282,0.068019,0.384825,-0.17833,0.012163,-0.3674,-0.00146,-0.02898,0.034163
2.65,0.311521892,0.32938892,0.385501822,0.049135429,-0.193748283,0.681409349,-0.887259683,-0.106860788,-0.735694034*,0.177781509,0.030852,0.091117,0.067325,0.384274,-0.17826,0.012276,-0.36794,-0.00214,-0.0295,0.035862
2.66,0.312103892,0.32798692,0.385025822,0.051688429,-0.194638283,0.682517349,-0.886182683,-0.106476788,-0.734416034*,0.179742509,0.03326,0.090953,0.066657,0.383715,-0.17817,0.012383,-0.36846,-0.00282,-0.03004,0.037536
2.67,0.312643892,0.32657492,0.384518822,0.054242429,-0.195516283,0.683614349,-0.885083683,-0.106090788,-0.733122034*,0.181701509,0.035657,0.090787,0.066015,0.383148,-0.17807,0.012484,-0.36895,-0.0035,-0.0306,0.039185
2.68,0.313140892,0.32515292,0.383978822,0.056795429,-0.196381283,0.684700349,-0.883960683,-0.105705788,-0.731812034*,0.183658509,0.038044,0.090622,0.0654,0.382572,-0.17796,0.01258,-0.36941,-0.00417,-0.03118,0.040808
2.69,0.313594892,0.32372292,0.383407822,0.059349429,-0.197234283,0.685774349,-0.882815683,-0.105320788,-0.730488034*,0.185612509,0.04042,0.090457,0.064813,0.381989,-0.17784,0.01267,-0.36984,-0.00484,-0.03178,0.042405
2.7,0.314006892,0.32228392,0.382803822,0.061901429,-0.198074283,0.686836349,-0.881647683,-0.104936788,-0.729148034*,0.187564509,0.042784,0.090292,0.064252,0.381399,-0.17771,0.012755,-0.37024,-0.0055,-0.0324,0.043976
2.71,0.314374892,0.32083792,0.382167822,0.064453429,-0.198901283,0.687886349,-0.880456683,-0.104551788,-0.727792034*,0.189512509,0.045137,0.090127,0.063719,0.3808,-0.17757,0.012835,-0.37061,-0.00615,-0.03303,0.045521
2.72,0.314698892,0.31938292,0.381499822,0.067004429,-0.199715283,0.688925349,-0.879242683,-0.104168788,-0.726422034*,0.191457509,0.047476,0.089961,0.063213,0.380194,-0.17742,0.01291,-0.37095,-0.0068,-0.03368,0.047039
2.73,0.314979892,0.31792192,0.380798822,0.069554429,-0.200516283,0.689951349,-0.878006683,-0.103785788,-0.725036034*,0.193398509,0.049802,0.089797,0.062735,0.37958,-0.17726,0.01298,-0.37125,-0.00745,-0.03436,0.048531
2.74,0.315216892,0.31645492,0.380065822,0.072102429,-0.201302283,0.690966349,-0.876746683,-0.103403788,-0.723636034*,0.195335509,0.052114,0.089632,0.062286,0.37896,-0.17709,0.013045,-0.37153,-0.00808,-0.03505,0.049996
2.75,0.315410892,0.31498192,0.379299822,0.074649429,-0.202075283,0.691968349,-0.875465683,-0.103022788,-0.722220034*,0.197267509,0.054412,0.089468,0.061864,0.378332,-0.17691,0.013105,-0.37178,-0.00872,-0.03576,0.051434
2.76,0.315560892,0.31350292,0.378500822,0.077193429,-0.202833283,0.692958349,-0.874161683,-0.102642788,-0.720789034*,0.199195509,0.056694,0.089304,0.061472,0.377697,-0.17672,0.013161,-0.372,-0.00934,-0.03649,0.052845
2.77,0.315665892,0.31201892,0.377669822,0.079735429,-0.203576283,0.693935349,-0.872834683,-0.102264788,-0.719343034*,0.201117509,0.058961,0.089141,0.061107,0.377055,-0.17653,0.013212,-0.37219,-0.00997,-0.03724,0.054229
2.78,0.315727892,0.31053092,0.376804822,0.082275429,-0.204304283,0.694900349,-0.871485683,-0.101887788,-0.717883034*,0.203034509,0.061211,0.088978,0.060772,0.376406,-0.17632,0.013259,-0.37235,-0.01058,-0.03801,0.055586
2.79,0.315744892,0.30903892,0.375907822,0.084812429,-0.205018283,0.695853349,-0.870114683,-0.101512788,-0.716407034*,0.204945509,0.063445,0.088816,0.060466,0.37575,-0.17611,0.013301,-0.37248,-0.01119,-0.0388,0.056914
2.8,0.315717892,0.30754292,0.374977822,0.087345429,-0.205716283,0.696793349,-0.868721683,-0.101138788,-0.714917034*,0.206850509,0.065661,0.088654,0.060189,0.375088,-0.17589,0.013339,-0.37257,-0.0118,-0.03961,0.058216
2.81,0.315646892,0.30604392,0.374014822,0.089876429,-0.206398283,0.697720349,-0.867305683,-0.100767788,-0.713412034*,0.208748509,0.067859,0.088494,0.059941,0.374419,-0.17566,0.013373,-0.37264,-0.0124,-0.04044,0.059489
2.82,0.315530892,0.30454292,0.373017822,0.092404429,-0.207064283,0.698634349,-0.865868683,-0.100398788,-0.711892034*,0.210640509,0.070038,0.088334,0.059723,0.373744,-0.17543,0.013404,-0.37268,-0.01299,-0.04129,0.060735
2.83,0.315369892,0.30303892,0.371988822,0.094927429,-0.207714283,0.699535349,-0.864408683,-0.100032788,-0.710358034*,0.212524509,0.072198,0.088175,0.059535,0.373063,-0.17518,0.01343,-0.37268,-0.01358,-0.04216,0.061952
2.84,0.315164892,0.30153392,0.370925822,0.097447429,-0.208348283,0.700423349,-0.862927683,-0.099668788,-0.708809034*,0.214402509,0.074339,0.088017,0.059376,0.372375,-0.17493,0.013452,-0.37266,-0.01416,-0.04305,0.063142
2.85,0.314914892,0.30002792,0.369830822,0.099963429,-0.208965283,0.701298349,-0.861424683,-0.099306788,-0.707246034*,0.216271509,0.076459,0.08786,0.059248,0.371682,-0.17467,0.013471,-0.3726,-0.01473,-0.04395,0.064303
2.86,0.314620892,0.29852192,0.368701822,0.102475429,-0.209565283,0.702160349,-0.859899683,-0.098948788,-0.705669034*,0.218132509,0.078558,0.087704,0.05915,0.370982,-0.17441,0.013487,-0.37252,-0.0153,-0.04488,0.065436
2.87,0.314281892,0.29701492,0.367540822,0.104982429,-0.210148283,0.703009349,-0.858353683,-0.098592788,-0.704078034*,0.219985509,0.080636,0.08755,0.059082,0.370277,-0.17414,0.013499,-0.3724,-0.01587,-0.04583,0.06654
2.88,0.313897892,0.29550892,0.366345822,0.107485429,-0.210713283,0.703844349,-0.856786683,-0.098240788,-0.702473034*,0.221830509,0.082692,0.087397,0.059044,0.369566,-0.17386,0.013507,-0.37225,-0.01642,-0.04679,0.067616
2.89,0.313468892,0.29400292,0.365117822,0.109983429,-0.211261283,0.704665349,-0.855197683,-0.097891788,-0.700854034*,0.223665509,0.084725,0.087245,0.059038,0.36885,-0.17357,0.013512,-0.37208,-0.01697,-0.04778,0.068664
2.9,0.312994892,0.29249892,0.363857822,0.112476429,-0.211791283,0.705473349,-0.853587683,-0.097546788,-0.699221034*,0.225491509,0.086735,0.087094,0.059062,0.368128,-0.17328,0.013515,-0.37187,-0.01752,-0.04879,0.069682
2.91,0.312476892,0.29099592,0.362563822,0.114964429,-0.212303283,0.706267349,-0.851955683,-0.097204788,-0.697575034*,0.227308509,0.088722,0.086945,0.059117,0.367401,-0.17298,0.013514,-0.37163,-0.01806,-0.04982,0.070673
2.92,0.311912892,0.28949592,0.361237822,0.117447429,-0.212797283,0.707048349,-0.850303683,-0.096866788,-0.695915034*,0.229114509,0.090684,0.086797,0.059202,0.366669,-0.17268,0.01351,-0.37136,-0.01859,-0.05086,0.071634
2.93,0.311304892,0.28799892,0.359878822,0.119925429,-0.213272283,0.707815349,-0.848630683,-0.096532788,-0.694242034*,0.230911509,0.092622,0.086651,0.059319,0.365932,-0.17237,0.013504,-0.37106,-0.01912,-0.05193,0.072567
2.94,0.310651892,0.28650492,0.358486822,0.122396429,-0.213729283,0.708567349,-0.846936683,-0.096203788,-0.692555034*,0.232697509,0.094535,0.086506,0.059467,0.36519,-0.17205,0.013494,-0.37073,-0.01964,-0.05302,0.073471
2.95,0.309953892,0.28501392,0.357061822,0.124863429,-0.214167283,0.709306349,-0.845221683,-0.095877788,-0.690856034*,0.234472509,0.096422,0.086364,0.059646,0.364443,-0.17173,0.013482,-0.37037,-0.02016,-0.05412,0.074346
2.96,0.309211892,0.28352792,0.355604822,0.127323429,-0.214585283,0.710031349,-0.843486683,-0.095556788,-0.689143034*,0.236237509,0.098283,0.086223,0.059857,0.363691,-0.17141,0.013468,-0.36998,-0.02067,-0.05525,0.075192
2.97,0.308423892,0.28204592,0.354115822,0.129777429,-0.214985283,0.710741349,-0.841731683,-0.095240788,-0.687418034*,0.237990509,0.100117,0.086083,0.060099,0.362935,-0.17108,0.013451,-0.36956,-0.02117,-0.0564,0.076009
2.98,0.307591892,0.28056892,0.352593822,0.132225429,-0.215365283,0.711438349,-0.839955683,-0.094929788,-0.685681034*,0.239731509,0.101924,0.085946,0.060372,0.362175,-0.17074,0.013432,-0.36911,-0.02167,-0.05756,0.076798
2.99,0.306714892,0.27909792,0.351040822,0.134667429,-0.215725283,0.712119349,-0.838159683,-0.094622788,-0.683930034*,0.241461509,0.103703,0.085811,0.060677,0.36141,-0.1704,0.01341,-0.36863,-0.02216,-0.05875,0.077557
3,0.305792892,0.27763192,0.349454822,0.137103429,-0.216065283,0.712787349,-0.836343683,-0.094321788,-0.682168034*,0.243178509,0.105454,0.085677,0.061014,0.360641,-0.17005,0.013386,-0.36811,-0.02265,-0.05996,0.078288
3.01,0.304826892,0.27617292,0.347836822,0.139532429,-0.216385283,0.713440349,-0.834507683,-0.094025788,-0.680394034*,0.244883509,0.107177,0.085546,0.061382,0.359868,-0.1697,0.013361,-0.36757,-0.02313,-0.06118,0.078989
3.02,0.303816892,0.27472092,0.346186822,0.141954429,-0.216685283,0.714078349,-0.832651683,-0.093735788,-0.678608034*,0.246576509,0.10887,0.085417,0.061782,0.359091,-0.16935,0.013333,-0.367,-0.0236,-0.06243,0.079662
3.03,0.302761892,0.27327592,0.344505822,0.144370429,-0.216964283,0.714702349,-0.830776683,-0.093450788,-0.676810034*,0.248255509,0.110534,0.085289,0.062214,0.358311,-0.16899,0.013303,-0.3664,-0.02407,-0.06369,0.080306
3.04,0.301662892,0.27183892,0.342792822,0.146779429,-0.217223283,0.715311349,-0.828881683,-0.093171788,-0.675000034*,0.249922509,0.112167,0.085164,0.062678,0.357527,-0.16862,0.013272,-0.36576,-0.02453,-0.06498,0.080922
3.05,0.300518892,0.27040992,0.341048822,0.149181429,-0.217461283,0.715905349,-0.826968683,-0.092898788,-0.673180034*,0.251575509,0.11377,0.085042,0.063173,0.356739,-0.16825,0.013239,-0.3651,-0.02498,-0.06629,0.081508
3.06,0.299330892,0.26898892,0.339273822,0.151576429,-0.217679283,0.716485349,-0.825034683,-0.092631788,-0.671348034*,0.253214509,0.115342,0.084922,0.063701,0.355948,-0.16788,0.013204,-0.36441,-0.02543,-0.06761,0.082066
3.07,0.298099892,0.26757792,0.337467822,0.153964429,-0.217875283,0.717049349,-0.823082683,-0.092370788,-0.669505034*,0.254839509,0.116883,0.084804,0.06426,0.355154,-0.16751,0.013168,-0.36369,-0.02587,-0.06895,0.082595
3.08,0.296823892,0.26617492,0.335630822,0.156344429,-0.218049283,0.717598349,-0.821111683,-0.092116788,-0.667652034*,0.256450509,0.118392,0.084688,0.064851,0.354357,-0.16713,0.01313,-0.36294,-0.02631,-0.07032,0.083095
3.09,0.295504892,0.26478292,0.333763822,0.158718429,-0.218203283,0.718133349,-0.819122683,-0.091868788,-0.665788034*,0.258047509,0.119868,0.084575,0.065474,0.353556,-0.16675,0.013091,-0.36215,-0.02674,-0.0717,0.083567
3.1,0.294141892,0.26340092,0.331866822,0.161084429,-0.218335283,0.718652349,-0.817113683,-0.091627788,-0.663914034*,0.259629509,0.121312,0.084464,0.066129,0.352753,-0.16636,0.013051,-0.36134,-0.02716,-0.0731,0.084011
3.11,0.292734892,0.26202992,0.329938822,0.163442429,-0.218445283,0.719155349,-0.815087683,-0.091393788,-0.662030034*,0.261196509,0.122723,0.084356,0.066816,0.351947,-0.16597,0.013009,-0.3605,-0.02758,-0.07452,0.084426
3.12,0.291284892,0.26066892,0.327981822,0.165794429,-0.218533283,0.719644349,-0.813042683,-0.091166788,-0.660136034*,0.262748509,0.1241,0.084251,0.067534,0.351139,-0.16558,0.012966,-0.35964,-0.02799,-0.07597,0.084812
3.13,0.289791892,0.25931992,0.325994822,0.168137429,-0.218600283,0.720117349,-0.810979683,-0.090946788,-0.658233034*,0.264284509,0.125443,0.084148,0.068285,0.350328,-0.16518,0.012922,-0.35874,-0.0284,-0.07742,0.085171
3.14,0.288255892,0.25798292,0.323977822,0.170473429,-0.218644283,0.720575349,-0.808898683,-0.090733788,-0.656320034*,0.265805509,0.126752,0.084048,0.069067,0.349514,-0.16478,0.012877,-0.35781,-0.0288,-0.0789,0.085501
3.15,0.286676892,0.25665792,0.321932822,0.172802429,-0.218666283,0.721017349,-0.806799683,-0.090528788,-0.654398034*,0.267310509,0.128026,0.083951,0.069882,0.348699,-0.16438,0.012831,-0.35685,-0.02919,-0.0804,0.085804
3.16,0.285054892,0.25534592,0.319858822,0.175122429,-0.218666283,0.721444349,-0.804683683,-0.090331788,-0.652468034*,0.268799509,0.129265,0.083857,0.070728,0.347881,-0.16398,0.012785,-0.35587,-0.02958,-0.08192,0.086078
3.17,0.283390892,0.25404692,0.317755822,0.177435429,-0.218644283,0.721855349,-0.802549683,-0.090141788,-0.650529034*,0.270272509,0.130469,0.083765,0.071605,0.347061,-0.16357,0.012737,-0.35486,-0.02997,-0.08345,0.086325
3.18,0.281684892,0.25276092,0.315624822,0.179741429,-0.218598283,0.722250349,-0.800398683,-0.089959788,-0.648581034*,0.271728509,0.131637,0.083676,0.072515,0.34624,-0.16317,0.012688,-0.35382,-0.03034,-0.08501,0.086544
3.19,0.279935892,0.25148892,0.313465822,0.182038429,-0.218530283,0.722630349,-0.798230683,-0.089785788,-0.646626034*,0.273168509,0.132769,0.083591,0.073456,0.345417,-0.16275,0.012639,-0.35275,-0.03071,-0.08658,0.086735
3.2,0.278145892,0.25023092,0.311278822,0.184328429,-0.218440283,0.722994349,-0.796046683,-0.089619788,-0.644662034*,0.274591509,0.133864,0.083508,0.074428,0.344592,-0.16234,0.012589,-0.35165,-0.03108,-0.08817,0.086899
3.21,0.276312892,0.24898692,0.309064822,0.186609429,-0.218326283,0.723341349,-0.793844683,-0.089461788,-0.642691034*,0.275996509,0.134922,0.083428,0.075433,0.343766,-0.16193,0.012539,-0.35052,-0.03143,-0.08978,0.087036
3.22,0.274439892,0.24775792,0.306822822,0.188883429,-0.218190283,0.723673349,-0.791626683,-0.089312788,-0.640713034*,0.277385509,0.135943,0.083351,0.076468,0.342938,-0.16151,0.012488,-0.34937,-0.03179,-0.0914,0.087145
3.23,0.272524892,0.24654392,0.304554822,0.191149429,-0.218031283,0.723989349,-0.789392683,-0.089172788,-0.638728034*,0.278756509,0.136927,0.083277,0.077535,0.342109,-0.16109,0.012437,-0.34819,-0.03213,-0.09305,0.087228
3.24,0.270568892,0.24534592,0.302260822,0.193407429,-0.217848283,0.724289349,-0.787141683,-0.089040788,-0.636736034*,0.280109509,0.137873,0.083207,0.078633,0.341279,-0.16067,0.012385,-0.34698,-0.03247,-0.09471,0.087284
3.25,0.268571892,0.24416392,0.299939822,0.195657429,-0.217642283,0.724573349,-0.784874683,-0.088917788,-0.634737034*,0.281445509,0.138781,0.083139,0.079763,0.340449,-0.16025,0.012332,-0.34574,-0.03281,-0.09639,0.087313
3.26,0.266534892,0.24299792,0.297593822,0.197900429,-0.217414283,0.724840349,-0.782592683,-0.088802788,-0.632732034*,0.282763509,0.13965,0.083075,0.080923,0.339617,-0.15982,0.01228,-0.34448,-0.03313,-0.09809,0.087316
3.27,0.264457892,0.24184792,0.295221822,0.200134429,-0.217161283,0.725092349,-0.780294683,-0.088697788,-0.630722034*,0.284062509,0.140481,0.083014,0.082115,0.338785,-0.15939,0.012227,-0.34319,-0.03346,-0.09981,0.087292
3.28,0.262339892,0.24071492,0.292824822,0.202360429,-0.216886283,0.725327349,-0.777981683,-0.088601788,-0.628705034*,0.285343509,0.141273,0.082956,0.083337,0.337952,-0.15897,0.012173,-0.34187,-0.03377,-0.10154,0.087242
3.29,0.260182892,0.23959892,0.290403822,0.204579429,-0.216587283,0.725546349,-0.775652683,-0.088515788,-0.626684034*,0.286606509,0.142025,0.082901,0.08459,0.337118,-0.15854,0.01212,-0.34053,-0.03409,-0.10329,0.087167
3.3,0.257986892,0.23850092,0.287957822,0.206790429,-0.216264283,0.725748349,-0.773308683,-0.088437788,-0.624657034*,0.287850509,0.142739,0.08285,0.085874,0.336285,-0.15811,0.012066,-0.33916,-0.03439,-0.10505,0.087066
3.31,0.255750892,0.23741992,0.285487822,0.208992429,-0.215918283,0.725934349,-0.770950683,-0.088369788,-0.622626034*,0.289075509,0.143412,0.082802,0.087188,0.335451,-0.15767,0.012012,-0.33776,-0.03469,-0.10684,0.086939
3.32,0.253476892,0.23635692,0.282994822,0.211187429,-0.215548283,0.726103349,-0.768577683,-0.088311788,-0.620590034*,0.290281509,0.144046,0.082757,0.088533,0.334617,-0.15724,0.011958,-0.33634,-0.03498,-0.10864,0.086787
3.33,0.251163892,0.23531292,0.280477822,0.213374429,-0.215155283,0.726256349,-0.766189683,-0.088263788,-0.618550034*,0.291469509,0.144639,0.082716,0.089908,0.333782,-0.15681,0.011904,-0.33489,-0.03527,-0.11045,0.08661
3.34,0.248812892,0.23428692,0.277938822,0.215553429,-0.214738283,0.726392349,-0.763787683,-0.088224788,-0.616506034*,0.292636509,0.145192,0.082678,0.091313,0.332949,-0.15637,0.011849,-0.33342,-0.03556,-0.11228,0.086408
3.35,0.246424892,0.23327992,0.275376822,0.217725429,-0.214298283,0.726512349,-0.761371683,-0.088196788,-0.614458034*,0.293785509,0.145705,0.082643,0.092747,0.332115,-0.15594,0.011795,-0.33192,-0.03583,-0.11413,0.086181
3.36,0.243997892,0.23229192,0.272792822,0.219889429,-0.213834283,0.726615349,-0.758941683,-0.088177788,-0.612408034*,0.294914509,0.146176,0.082612,0.094212,0.331282,-0.1555,0.01174,-0.3304,-0.0361,-0.116,0.08593
3.37,0.241534892,0.23132292,0.270187822,0.222045429,-0.213346283,0.726702349,-0.756498683,-0.088169788,-0.610354034*,0.296023509,0.146607,0.082584,0.095707,0.330449,-0.15506,0.011686,-0.32885,-0.03637,-0.11788,0.085655
3.38,0.239033892,0.23037392,0.267560822,0.224193429,-0.212835283,0.726771349,-0.754041683,-0.088170788,-0.608298034*,0.297113509,0.146996,0.08256,0.09723,0.329617,-0.15462,0.011631,-0.32728,-0.03663,-0.11977,0.085355
3.39,0.236496892,0.22944492,0.264913822,0.226334429,-0.212299283,0.726824349,-0.751571683,-0.088183788,-0.606239034*,0.298183509,0.147345,0.082539,0.098784,0.328785,-0.15418,0.011576,-0.32568,-0.03688,-0.12168,0.085033
3.4,0.233923892,0.22853492,0.262246822,0.228467429,-0.211741283,0.726860349,-0.749088683,-0.088205788,-0.604179034*,0.299232509,0.147652,0.082522,0.100366,0.327955,-0.15374,0.011522,-0.32406,-0.03713,-0.12361,0.084686
3.41,0.231314892,0.22764692,0.259558822,0.230592429,-0.211158283,0.726879349,-0.746592683,-0.088238788,-0.602117034*,0.300262509,0.147917,0.082508,0.101977,0.327125,-0.1533,0.011467,-0.32241,-0.03738,-0.12555,0.084317
3.42,0.228670892,0.22677792,0.256852822,0.232710429,-0.210552283,0.726881349,-0.744083683,-0.088282788,-0.600053034*,0.301271509,0.14814,0.082498,0.103617,0.326296,-0.15286,0.011412,-0.32074,-0.03761,-0.1275,0.083924
3.43,0.225991892,0.22593092,0.254126822,0.234821429,-0.209922283,0.726866349,-0.741562683,-0.088336788,-0.597988034*,0.302260509,0.148322,0.082492,0.105286,0.325469,-0.15241,0.011357,-0.31905,-0.03785,-0.12947,0.083509
3.44,0.223277892,0.22510392,0.251382822,0.236924429,-0.209269283,0.726835349,-0.739029683,-0.088401788,-0.595923034*,0.303229509,0.148461,0.082488,0.106983,0.324643,-0.15197,0.011302,-0.31733,-0.03807,-0.13145,0.083072
